DataType,LocationID,Category,SubCategory,Score,Notes
"TechnicalAssessment","Gray Center","functionality","technology","0",""
"TechnicalAssessment","Gray Center","functionality","spaceSize","0",""
"TechnicalAssessment","Gray Center","functionality","telecomm","0",""
"TechnicalAssessment","Gray Center","functionality","fireAlarm","0",""
"TechnicalAssessment","Gray Center","architecture","entrances","0",""
"TechnicalAssessment","Gray Center","architecture","exterior","5",""
"TechnicalAssessment","Gray Center","architecture","interiorFinishes","0",""
"TechnicalAssessment","Gray Center","architecture","codesAndAccessibility","0",""
"TechnicalAssessment","Gray Center","architecture","lifeSafety","0",""
"TechnicalAssessment","Gray Center","engineering","superstructure","0",""
"TechnicalAssessment","Gray Center","engineering","mechanical","0",""
"TechnicalAssessment","Gray Center","engineering","fireProtection","0",""
"TechnicalAssessment","Gray Center","engineering","conveyingSystems","0",""
"TechnicalAssessment","Gray Center","engineering","lighting","0",""
"TechnicalAssessment","Gray Center","engineering","plumbing","0",""
"TechnicalAssessment","Gray Center","engineering","power","0",""

DataType,LocationID,ID,Type,Persona,Latitude,Longitude,Comment,PathCoordinatesJSON
"Marker","Hayes M. Fuhr Hall of Music","OqRFV4tRIsXe02LIntF7","This space feels outdated or run-down","student","40.59474627378074","-98.37180634649022","",
"Marker","","Or4lK0ejmk02nozlP9lM","I rarely or never use this space","student","40.59220611197392","-98.37212996668504","",
"Marker","Wilson Center","Orn3ktpg5RdqM7nZIpJn","This space feels outdated or run-down","student","40.5927909934864","-98.37362402626263","",
"Marker","Morrison-Reeves Science Center","Os0NfVgBMThpcFNj2ETw","This is a go-to hangout spot for me and my friends","student","40.591178937015826","-98.3722138655258","",
"Marker","","OtirbK6yrx7dDfp2hoAB","I wish this space were more flexible or adaptable for different uses","staff","40.595212123520184","-98.3696990298833","",
"Marker","Kiewit Building","OuCCSI7t6NA75VsgyK0V","This space feels outdated or run-down","student","40.59052270860377","-98.37312223509907","",
"Marker","","OuGOBvYr3GZUPBXZ5sxm","I would like to use this space more, but it needs improvement","student","40.59494432562997","-98.36971389913018","",
"Marker","Hurley-McDonald Hall","OvdnrTYqWpBd28rLNSBt","This is one of my go-to study spots","student","40.59074547069571","-98.374536536477","",
"Marker","Hayes M. Fuhr Hall of Music","Ovv5CZrf6WNCzOoqKjiR","Just leave a comment about this space","staff","40.59472860518849","-98.37184277647324","Is there any use in saving this building? When are we going to know the plan for this? Is it worth reaching out to alumni to raise the money, or do we sunset it and look else where. I understand the building has tremendous history and some people would be sad to see it go, but the reality is the building was WAY behind it's time. The music program is smaller than it's ever been...I feel for the program but is it time to have the tough conversation of we are going to have to tear it down and shuffle things around a little. Instead of making a new building for music, could that money be utilized/invested into programs that are helping keep the doors open.",
"Marker","Physical Fitness Facility","Ox7CV6KWbwm3G3B8QMB8","I rarely or never use this space","student","40.594866787041525","-98.36958313620309","",
"Marker","Perkins Library","Ox9OmWCeh4hLsD8HcOwO","I would like to use this space more, but it needs improvement","student","40.59027064584299","-98.37447257483178","",
"Marker","Hazelrigg Student Union","OxIY9Qd8B9P2Rzs5yd0w","This is a go-to hangout spot for me and my friends","student","40.59418227423379","-98.37288349917154","",
"Marker","Physical Fitness Facility","Oy9SPwTldZJKl4reoRZq","The lighting or temperature in thei space makes it uncomfortable","student","40.59481049270386","-98.36945902664371","",
"Marker","","OyREdygkh40RQmXV7izM","Just leave a comment about this space","student","40.59610390103174","-98.36881807396146","I think the fencing around the football field could use some updating. it would make it look so much better.",
"Marker","Morrison-Reeves Science Center","Oz29gmpO2NWnugAwIRhU","Just leave a comment about this space","student","40.591435999115845","-98.37217148975233","Its chill",
"Marker","Calvin H. French Memorial Chapel ","Ozn3kDL5DJnPLeOG1SID","I rarely or never use this space","student","40.59175566297725","-98.37353555936691","",
"Marker","Jackson Dinsdale Art Center","P03kzaKIevJtGHfcLaC0","This is one of my go-to study spots","student","40.596563394414886","-98.37299621631882","I love going here to study and work on my paintings.",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","P0iOdwJdlEqau5hHlmea","The lighting or temperature in thei space makes it uncomfortable","student","40.59587272624509","-98.37058329171167","",
"Marker","Jackson Dinsdale Art Center","P0obGMAeVAOAiijpjqAm","I rarely or never use this space","student","40.59684518741483","-98.37301197262126","",
"Marker","McCormick Hall","P0pNi2RmUPlW1MESOiYx","I rarely or never use this space","student","40.592230150323076","-98.37362345749807","",
"Marker","Jackson Dinsdale Art Center","P1Dn1PLvdYuG66iqWjzd","This is one of my go-to study spots","student","40.596765275223134","-98.37324695006753","",
"Marker","Bronco Village Apartments 3","P2bwJkUGiig811J8pkXm","This is a go-to hangout spot for me and my friends","student","40.59524365833326","-98.3661454234522","",
"Marker","Babcock Hall Residence","P3rfQ75JD4wOu0ohgaCg","This space supports my teaching and/or professional work effectively","staff","40.593263957863314","-98.37456292338706","Lobby is nice.",
"Marker","Hazelrigg Student Union","P4md2O4aMjYSVDMW4HW0","This is a go-to hangout spot for me and my friends","student","40.5941231533846","-98.37321354463556","",
"Marker","Lloyd Wilson Field/Stadium","P4vzHJxbtSQ9FLSdqAMm","I rarely or never use this space","student","40.59616785371455","-98.36928199106886","Came here once for my video class then never again.",
"Marker","Bronco Village Apartments 2","P5LIHJ4NjeR5E5Ly6toG","This is a go-to hangout spot for me and my friends","student","40.59479818893578","-98.36613927562959","",
"Marker","Morrison-Reeves Science Center","P5TMaP93VlC9SbBaRXqd","This is one of my go-to study spots","student","40.591221789446934","-98.3720624810153","",
"Marker","Morrison-Reeves Science Center","P6eS759ETBgGPrqDRAdK","This is a go-to hangout spot for me and my friends","student","40.5910496410456","-98.37207202329759","",
"Marker","Barrett Alumni Center","P6nfyjHPOiPWDEfb9FFa","The technology in this space is inadequate or unreliable","staff","40.59534667230727","-98.3646080929178","I have had difficulty presenting in this space with slides and microphone.",
"Marker","Physical Fitness Facility","P9Tg996Oyp2NVmVbY4c5","The lighting or temperature in thei space makes it uncomfortable","student","40.59471388620989","-98.36957065909087","",
"Marker","","PA9fM7z5Vi2x2u9DUdqd","I rarely or never use this space","student","40.59343718025019","-98.37135071493654","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","PAWz65qu8ubdpJOviwgN","This is one of my go-to study spots","student","40.59566280575774","-98.37051978760435","",
"Marker","Hurley-McDonald Hall","PAmhc3rOlMma7UlSw7MY","I rarely or never use this space","student","40.59078836127796","-98.37452145925562","",
"Marker","710 E. 7th St. Residence","PDAFF1Ivdmvgb4Be8uZZ","I rarely or never use this space","student","40.58961616099538","-98.37317443091094","",
"Marker","Perkins Library","PE2MZZE4nFP3McHCDQCY","The lighting or temperature in this space makes it uncomfortable","student","40.59035593657049","-98.37446643087866","",
"Marker","","PEGBrkNWaApy5gCFx4VV","I rarely or never use this space","student","40.594232657066044","-98.36582670611716","",
"Marker","Kiewit Building","PF56JdprBQSwPlMb4ThN","This space feels outdated or run-down","student","40.59056322449942","-98.37337594183889","A nice big building I wish it were used more, and ADA accessible",
"Marker","Perkins Library","PFvkUOeCAUyKwQcEpTfr","Just leave a comment about this space","student","40.5903132502915","-98.37427389638913","I would love to study in the library more, but not many people go to the library and I love people watching while studying. If people are not going to the library, I can’t study there because studying is difficult for me without people watching.",
"Marker","Jackson Dinsdale Art Center","PG7tOWaxpL554UfSqC0p","I would like to use this space more, but it needs improvement","student","40.596687438084956","-98.37298028402856","The JDAC is one of my most favorite places, but there’s rarely anywhere to sit and be comfortable while studying or doing art assignments, wish there was some sort of place people could go specifically for that here.",
"Marker","The Stone Health Center","PGTBLUo1sl0vuvomk02u","I rarely or never use this space","student","40.593195732477454","-98.37523739232503","",
"Marker","Scott Studio Theatre","PGhnRyTorlXNr2jgRgYb","I rarely or never use this space","student","40.5922874611085","-98.37329133052046","",
"Marker","Bronco Village Apartments 2","PHdWk723zr7BiKfbAELG","This is one of my go-to study spots","student","40.59482382011632","-98.36620238653971","",
"Marker","Altman Hall Residency","PIE7UCDrTR2Vw5zg5jHm","This space feels outdated or run-down","student","40.59227807700739","-98.37187912087319","",
"Marker","Bronc Hall Residence","PIY4Zoj7Ca3gpT2buEbZ","I rarely or never use this space","student","40.59318760080674","-98.37226822574023","",
"Marker","Gray Center","PJWqAcLUK6RkAihdo4ej","The lighting or temperature in thei space makes it uncomfortable","student","40.59565725726529","-98.37308034471242","",
"Marker","McCormick Hall","PKENxKfOYQxanqdj7hgb","I would like to use this space more, but it needs improvement","student","40.59226590020165","-98.37373536140846","I understand the desire to maintain the historical integrity of the building; however, I feel like some different furniture in the hallways outside of the classrooms and maybe the use of the basement could help this building be appreciated as more than just a ""really old building""",
"Marker","Taylor Hall Residence","PLMEkHpMbcTXXGhTT1zA","This space feels outdated or run-down","student","40.59273303575716","-98.37464102665687","",
"Marker","Gray Center","PMSyJqxMkMEcm6UBjhcD","Just leave a comment about this space","student","40.595619805997956","-98.37305067002382","No furniture",
"Marker","Bronco Village Apartments 6","PMscfxEJl8BbTSDyqkdL","This is a go-to hangout spot for me and my friends","student","40.59416208074887","-98.36570896421686","",
"Marker","Hazelrigg Student Union","PObJeGEKIPVzvEg5nFmG","This is one of my go-to study spots","student","40.59397710951396","-98.37285904080832","",
"Marker","Jackson Dinsdale Art Center","PP3CrdwSbrSNkU9SIY5C","The lighting or temperature in this space makes it uncomfortable","student","40.59652028506355","-98.37316574466273","",
"Marker","","PPcip2E5u27F1o9Mk228","Just leave a comment about this space","staff","40.59413012123983","-98.3705222472627","Will this parking be adequate for HSU, 1881, PFF?",
"Marker","Hazelrigg Student Union","PPvfKpLwLvR79W4buq5M","I would like to use this space more, but it needs improvement","student","40.59408524786508","-98.37280417075718","",
"Marker","Daugherty Student Engagement Center","PRaOODzwvObrx2MZLRJI","I rarely or never use this space","student","40.591109995652886","-98.37370654307024","",
"Marker","Lloyd Wilson Field/Stadium","PSJqXslFFj9d1pap6Qyh","I rarely or never use this space","student","40.59592657980639","-98.36940628677654","",
"Marker","Taylor Hall Residence","PTa7RWovWOI28cp20hlu","This is one of my go-to study spots","student","40.59277389215873","-98.37467720428579","",
"Marker","Kiewit Building","PUffw3xcvwfnZLYC7QCB","The lighting or temperature in thei space makes it uncomfortable","student","40.590511162531755","-98.37316931110156","The lighting is awful and it's easy to dissociate in here.",
"Marker","Kiewit Building","PUrVTNTNec55C6vyDabZ","This space feels outdated or run-down","student","40.59031900416275","-98.37310221896703","",
"Marker","Kiewit Building","PY4ZZqwuGvr1EvMRM9Vy","I rarely or never use this space","student","40.590431118599724","-98.37321675592284","",
"Marker","McCormick Hall","PZrtDfHJhDC3kN6M4usX","I rarely or never use this space","staff","40.592269439533766","-98.3737422790001","Seems to have issues with water and mold",
"Marker","McCormick Hall","PbqkhHpzZajgUGWIeF51","This space feels outdated or run-down","student","40.59234088029072","-98.37362576768273","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","PcHNeT3LSePE5BrDBuNm","This space supports my teaching and/or professional work effectively","staff","40.595646059920824","-98.37024735766477","",
"Marker","Gray Center","Pdu6chW0VmPr8b32l94V","This space feels outdated or run-down","student","40.595573689123114","-98.37294989407218","",
"Marker","","Pl5eyZJI0GQKgfOOSPkE","I rarely or never use this space","student","40.59689305971631","-98.36446747945558","",
"Marker","Kiewit Building","PmJxyqMD3HAgIQnfzV5z","This space feels outdated or run-down","student","40.590171283040405","-98.37323311673863","",
"Marker","","PmP24oKCxtevyYBGXGED","I would like to use this space more, but it needs improvement","student","40.595097847961256","-98.37184613637012","",
"Marker","","Pmd9YspyuHRG6xOgzciT","I wish this space were more flexible or adaptable for different uses","staff","40.593584878382586","-98.37333645067261","Parking and access is an issue at the union, and encouraging usage from alums",
"Marker","","PmyWrzNGXo08AMZTWFPU","I rarely or never use this space","student","40.593817311278684","-98.3695711523206","",
"Marker","Perkins Library","PnvVbU1D0ZMfhUD3XYFn","This is one of my go-to study spots","student","40.590181055629614","-98.37431099383467","",
"Marker","Perkins Library","PoZVrrQviIxH36xUkz32","This space feels outdated or run-down","student","40.59034367757465","-98.37458332770298","",
"Marker","Daugherty Student Engagement Center","PpfzhD452OkcYssyoCq7","This is one of my go-to study spots","student","40.591153220039075","-98.37369229343685","I love the study rooms and how they are secluded and each have a white board",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","PqaxK7eFVqGDmfuY9LDv","This is one of my go-to study spots","student","40.595802426852146","-98.3705254473425","",
"Marker","","PrR0g7cdfZn8bswddsNH","This is a go-to hangout spot for me and my friends","student","40.59582262360723","-98.36719184874333","good open space for spike ball and other activities!",
"Marker","Physical Fitness Facility","PrX9H1dk2UfnEugHP04S","This is a go-to hangout spot for me and my friends","student","40.594873385661316","-98.36965103714292","",
"Marker","Daugherty Student Engagement Center","PsdkiwwFecUladcYK3PI","Just leave a comment about this space","staff","40.59110307089114","-98.37384433326709","The lower level is often used for groups and events. The front red wall needs to be repainted, as touch ups are an eye sore.",
"Marker","McCormick Hall","PvQere5SJof0KjLuw3CE","I would like to use this space more, but it needs some improvement","staff","40.59231163984887","-98.37371551461715","I enjoy having my office in McCormick, and find the offices to be functional spaces. I appreciate that there are lots of shelves in my office for books. The classrooms are more of a challenge, as 224 is the only one that works for my classes, which typically have 20-25 students. Some rooms (such as 111) have odd layouts of technology and writing surfaces, and proposed changes have not been implemented. The HVAC is also a recurring issue, and the building is known for its microclimates. Recent work on the crumbling back steps and inaccessible main floor women's restroom were welcome improvements. The main hallway is a stop on tours, and it is a bit dismal. A student group is working on brightening up the space, but a fresh coat of paint and perhaps some improved lighting might also help make it feel more welcoming.",
"Marker","Physical Fitness Facility","Pw7jfgZbizZNyOb0b8If","This space lacks the privacy needed for my work","staff","40.594868721025534","-98.36961750481728","",
"Marker","Hazelrigg Student Union","PwCt3oLkXZiaO4z17Ipl","This is a go-to hangout spot for me and my friends","student","40.594016601765645","-98.37280236990452","",
"Marker","Hazelrigg Student Union","PwtP7rRra7d2CtBcNMFj","This is a go-to hangout spot for me and my friends","student","40.59415392337675","-98.37288886802912","",
"Marker","The 1882 Residence Hall","Q0FBC85Xi8ezUlcuVJE7","I rarely or never use this space","student","40.59376039750077","-98.3711720479102","",
"Marker","Morrison-Reeves Science Center","Q0FZY1qo7lUzQv2JVAVZ","This is one of my go-to study spots","student","40.59115349184671","-98.37209022952648","Great place to study!",
"Marker","Babcock Hall Residence","Q0LY9lL3E4XZZvbiF42e","I rarely or never use this space","student","40.59320523659218","-98.3746419387802","",
"Marker","Daugherty Student Engagement Center","Q0Rvns6Ktebfg8EJPJ3o","This space supports my teaching and/or professional work effectively","staff","40.59113717354512","-98.37379875576127","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","Q0mpzExjAGDmUP3xFPkC","I do not feel safe in this space","student","40.595738995006656","-98.37052688226902","",
"Marker","","Q1bACQd2p87CLRhwRuyT","This space supports my teaching and/or professional work effectively","staff","40.596331487632796","-98.36874787438471","",
"Marker","Morrison-Reeves Science Center","Q328YFEQZWZ3RLvBSV2G","The lighting or temperature in thei space makes it uncomfortable","student","40.59135539794349","-98.37222140163409","",
"Marker","Altman Hall Residency","Q4aUFtwek0EW1lRvfbM1","I rarely or never use this space","student","40.5923479346248","-98.37197243782329","",
"Marker","Hazelrigg Student Union","Q7ncNZbMNEmgrUrSwH92","Just leave a comment about this space","staff","40.59407810004396","-98.37291550622189","I like the improvements so far! It would be great if the cafe could get a working espresso machine, though.",
"Marker","Hurley-McDonald Hall","Q8XxrNGAWXfKkQX1Brpw","This is one of my go-to study spots","student","40.5907367223179","-98.37460308497049","",
"Marker","Hayes M. Fuhr Hall of Music","Q8kZofYj6yOiyNShwBA7","Just leave a comment about this space","student","40.59464996428929","-98.37175480415637","Fuhr Hall closing has made an immense impact on my program and its future. I wish the building was taken care of more while it was still open. There were many things wrong with the building such as leaks, no heat or A/C, and no running water. The building atmosphere, however, was like no other. It was a second home and I wish that more was put into the building and the issues is presented.",
"Marker","","Q8qoWB21fkjTQjsSaFjd","Just leave a comment about this space","student","40.59330271036424","-98.37017685350577","",
"Marker","Kiewit Building","Q94y5fBYLDPQSptsbcIP","This space supports my teaching and/or professional work effectively","staff","40.59044329241945","-98.37378930835908","There are three offices that used to be used for POLS/GOVT faculty that are currently under utilized. Is there a small coaching staff that would find this space more useful? Baseball coaches? Softball?",
"Marker","Bronco Village Apartments 1","Q9zhsVMZKzJsYxtA85Fm","This is one of my go-to study spots","student","40.594759507501095","-98.36573156664507","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","QBYsSjFWrXe94CTKN45t","I rarely or never use this space","student","40.595879588389835","-98.37037328690016","",
"Marker","Babcock Hall Residence","QCnk02Cf16zb9FS2eiXw","The lighting or temperature in thei space makes it uncomfortable","student","40.593241912785004","-98.37465209069198","Temperature fluctuations throughout this entire building is terrible. I wake up and it’s 76 degrees and then when I go to bed it’s like 65. Plus the toilet in the first floor bathroom is leaking.",
"Marker","Hazelrigg Student Union","QDsJ2JG1MBuz8oZGcts5","This is a go-to hangout spot for me and my friends","student","40.59406196210708","-98.37284836306593","",
"Marker","Wilson Center","QH2AkvmoLN2l6494hbFK","The furniture in this space is uncomfortable or not functional","student","40.5926460735069","-98.37343264029941","",
"Marker","Babcock Hall Residence","QICO3ymoAIFmaYX8uhE5","I rarely or never use this space","student","40.593109650368916","-98.3747333981106","",
"Marker","Jackson Dinsdale Art Center","QJVd0vpRoAOZXSosP4pg","Just leave a comment about this space","staff","40.59682243736111","-98.37318646443822","Beautiful galleries and classrooms that can be used effectively.",
"Marker","PFF Garage","QKble6qYNCvSqZIKZ0g0","I rarely or never use this space","student","40.59500895847893","-98.3701969220787","",
"Marker","Calvin H. French Memorial Chapel ","QLGFzbXTkYT63rktMekl","I rarely or never use this space","student","40.59171078439377","-98.37330457241224","",
"Marker","607 E 9th St","QLIKs3ylymWIFcHYcGgg","I rarely or never use this space","student","40.593686453035616","-98.37476544397815","",
"Marker","Physical Fitness Facility","QLSG3pf29TjaCVg4g95J","This space feels outdated or run-down","student","40.59471006286586","-98.36965153662248","",
"Marker","McCormick Hall","QNlZYfdGzsb5uoOLtyfS","This space feels outdated or run-down","student","40.592282051994886","-98.37376155700827","",
"Marker","Lloyd Wilson Field/Stadium","QOEwJ1UEBQ3qokEstUco","This is one of my go-to study spots","student","40.595742011768294","-98.36938483418034","",
"Marker","The Stone Health Center","QPIy995TC2HLIAUxzbKi","I do not feel safe in this space","student","40.5932525564194","-98.37528085260352","The one time I visited Michelle for a therapy session she told me I didn’t have OCD or autism, simply because in the 15 minutes we spent together I “didn’t show signs”. I was sitting listening to her talk, nothing else.",
"Marker","Kiewit Building","QTFu09IvFe1ipdM9O5Lw","I would like to use this space more, but it needs some improvement","staff","40.590388986443855","-98.37319714190697","",
"Marker","Hazelrigg Student Union","QTxFjtzTsLEKWg1txiAW","This is a go-to hangout spot for me and my friends","student","40.59394256429198","-98.3729263922179","",
"Marker","Hayes M. Fuhr Hall of Music","QVcOKNBvoUW0qs8gFqJA","I would like to use this space more, but it needs improvement","student","40.594851593467894","-98.37169393377839","",
"Marker","Morrison-Reeves Science Center","QXgESlXPxOmD5qzY65Lg","The lighting or temperature in thei space makes it uncomfortable","student","40.59118706822673","-98.3720754092687","Revert to my other comment",
"Marker","Hazelrigg Student Union","QY4xSa6qJOsharHELpU1","This is a go-to hangout spot for me and my friends","student","40.59412496885042","-98.372781864297","I'm in here a lot with friends, or to study in studio, but would be nice if there was study spaces that were a little more separated or confined.",
"Marker","Hayes M. Fuhr Hall of Music","QYp4Mhxzn2EyLQ6zsMr9","I rarely or never use this space","student","40.594707923067034","-98.37191700755463","",
"Marker","Kiewit Building","QZ5N0zoceeIEebtVZUq5","I would like to use this space more, but it needs improvement","student","40.590521820638514","-98.37325395235759","",
"Marker","PFF Garage","QaamxmXZf0T3IGAKPDRP","I rarely or never use this space","student","40.595081003448286","-98.37016454885014","",
"Marker","Perkins Library","QbHizr9bNixs4LT82oYn","This is a go-to hangout spot for me and my friends","student","40.59028092023004","-98.37451205777103","",
"Marker","Perkins Library","QburnzY4ao51kVylFDlx","This is one of my go-to study spots","student","40.590317033140735","-98.37427519853645","",
"Marker","Taylor Hall Residence","Qdm6O6OjUJOUjIMxZ4VD","This space feels outdated or run-down","student","40.59264236549626","-98.37474190399358","Laundry rarely worked when I lived there",
"Marker","Hayes M. Fuhr Hall of Music","QfHJziNXRYJgGDqVl9Dj","This space feels outdated or run-down","student","40.59470455848077","-98.37178536302099","",
"Marker","","QjX4iOhpUPQFRMh4Yz19","I rarely or never use this space","student","40.59635008850674","-98.36459313636902","",
"Marker","Track and Field Bldg","QkUJ2QtsT4RYNgNWpB2C","I rarely or never use this space","student","40.59677923657327","-98.36459292002026","",
"Marker","Perkins Library","QkquzqEuCrp7sw0xTaHu","This is one of my go-to study spots","student","40.59025017756943","-98.37441647423714","",
"Marker","Daugherty Student Engagement Center","Qn2bqzntTVAeAaAJRIRy","I rarely or never use this space","student","40.59113523308923","-98.37375900196578","",
"Marker","Hurley-McDonald Hall","Qn4w8JTUQ3NdpGxBzhO1","I would like to use this space more, but it needs improvement","student","40.59079114576036","-98.37462933503583","",
"Marker","Babcock Hall Residence","Qo5de0ujWzsYnLCDYb3t","This is one of my go-to study spots","student","40.59316576684847","-98.37462642880377","",
"Marker","Calvin H. French Memorial Chapel ","Qp1WT1xqSQX9lV2sVNXN","I would like to use this space more, but it needs improvement","student","40.59173350202977","-98.37345250943082","",
"Marker","Kiewit Building","QpanFpZL1w8RaMjLfkbd","I rarely or never use this space","student","40.59041772876148","-98.37313349874752","",
"Marker","Altman Hall Residency","Qqf6lwbEGdg6VEBULVki","This is a go-to hangout spot for me and my friends","student","40.59234465702815","-98.37192446188057","",
"Marker","Altman Hall Residency","QrDfoIPvfQVOxQdxJs0P","This space feels outdated or run-down","student","40.592358134932255","-98.37199467705787","",
"Marker","","QrzJ8raJ4rrk1TWqPGfL","Just leave a comment about this space","student","40.59474895596858","-98.37239718128524","Adding a path or some sort of designated walkway that cuts across in front of Fuhr and is connected to the path that leads to the business building. College students are lazy and don't want to walk extra, like following the path all the way to the business building if that is their destination. Many campuses are using the “desired path,” which is what the students prefer to use. I think that having this path would be a lot better than having the grass being stepped on in the mud or snow, and ruining the grass’s integrity.",
"Marker","Taylor Hall Residence","QsWpN8AF3Dnd0ojpI2nD","I rarely or never use this space","student","40.592606840349674","-98.37468254745772","",
"Marker","Physical Fitness Facility","QsX2yhVFN5eg2H9qiEcJ","The furniture in this space is uncomfortable or not functional","student","40.59484462305491","-98.36979374147151","",
"Marker","Babcock Hall Residence","QtULcqIFc3Pma4uBQiuY","I would like to use this space more, but it needs improvement","student","40.59317928743877","-98.37459613783854","",
"Marker","Hurley-McDonald Hall","QusqjzOQNk6zn51wLxV6","I rarely or never use this space","student","40.590606443813414","-98.37469905789531","",
"Marker","Hayes M. Fuhr Hall of Music","QvmXlPn7n4JR9kXCIa53","This space feels outdated or run-down","student","40.59448093734508","-98.37179611041323","Needs major updates and for obvious reasons. I miss being able to practice here and spend time with friends here.",
"Marker","Gray Center","Qw0MC06XqyT2e6I8eSMg","I rarely or never use this space","student","40.59564244918553","-98.37305989689911","",
"Marker","Kiewit Building","QxGT9wWPM47LbPl9yyLd","I rarely or never use this space","student","40.59048863001789","-98.3734970953886","",
"Marker","Perkins Library","QyNlWCAmHyAgJYJsZbvs","I would like to use this space more, but it needs some improvement","staff","40.59028871446981","-98.37448085481198","",
"Marker","Hazelrigg Student Union","QyVV3COqLIbmpt4GPTZY","This is a go-to hangout spot for me and my friends","student","40.59400633267671","-98.37279005026204","",
"Marker","Kiewit Building","QzsBO5i1a1RkIoG2rNI3","I would like to use this space more, but it needs improvement","student","40.59038522308455","-98.3733123693413","",
"Marker","905 N Elm Ave","R1ognSo4sPDeFql3uEax","Just leave a comment about this space","staff","40.593834201536566","-98.37423434588966","Needs updated",
"Marker","Morrison-Reeves Science Center","R2PCtqUqBVpwLFo586hx","I would like to use this space more, but it needs improvement","student","40.591129461707425","-98.37210452903037","",
"Marker","Hazelrigg Student Union","R2Uh73CkryKA5x9vX4kR","This is one of my go-to study spots","student","40.59399896839278","-98.37298562421354","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","R3HA9Qa1qDAOf8EEfViq","This is one of my go-to study spots","student","40.5958316122763","-98.37056909008663","",
"Marker","","R4NhbfW9b77wPI7LBazL","This is a go-to hangout spot for me and my friends","student","40.59227699187417","-98.37274468367244","",
"Marker","Daugherty Student Engagement Center","R6lF0srmifjZfz26omjM","I rarely or never use this space","student","40.59115289430278","-98.3736338792833","",
"Marker","Morrison-Reeves Science Center","R8C7I4ID2Lfc67Ow5YYx","This is one of my go-to study spots","student","40.591048668365175","-98.37217875747483","",
"Marker","710 E. 7th St. Residence","R8cN9NXgJtOLZ42UkuBS","I rarely or never use this space","student","40.58955154405959","-98.37314953061407","",
"Marker","Kiewit Building","R8pf5quBr8zK1j0WjZxw","I wish this space were more flexible or adaptable for different uses","staff","40.59052255595208","-98.37331852166082","",
"Marker","Morrison-Reeves Science Center","RBujhLDshVRn8AQwfFCH","The technology in this space is enadequate or unreliable","staff","40.591149444262555","-98.37211953810805","Most of the technology in the labs is 15+ years old which is severely out of date for the sciences.",
"Marker","Daugherty Student Engagement Center","RBwqDcElw8HllVF96GAa","Just leave a comment about this space","student","40.59120964278139","-98.37385740468338","Very nice building but I just don’t use it very often",
"Marker","Wilson Center","REM707WRHYW3tWoHS1k8","The furniture in this space is uncomfortable or not functional","student","40.59265875786522","-98.37351677486045","",
"Marker","Hayes M. Fuhr Hall of Music","RFFN8TaMGxiNxCsFlqCh","I rarely or never use this space","student","40.59474034957469","-98.37175426909656","",
"Marker","","RFxCsV7UyswujXMz5zXm","This is one of my go-to study spots","student","40.594479791645426","-98.37270930684778","",
"Marker","Jackson Dinsdale Art Center","RJbwysxi6teF6ZB1IR9G","This is a go-to hangout spot for me and my friends","student","40.59682216309571","-98.3731928618241","",
"Marker","906 E 9th St","RKOrjixmasyAKNR5upke","I rarely or never use this space","student","40.59325185395872","-98.37012989083858","",
"Marker","Hurley-McDonald Hall","RKsoRaRPJxPpqCKkSAl5","I rarely or never use this space","student","40.59055643491965","-98.37452993604425","",
"Marker","Wilson Center","RNY5SFotxpYYagAXbatd","The furniture in this space is uncomfortable or not functional","student","40.59278760528778","-98.37359731778791","",
"Marker","Scott Studio Theatre","RNxoMYwwPcekJPmJt4ga","I rarely or never use this space","student","40.59233377012714","-98.37338916479965","",
"Marker","Hazelrigg Student Union","RPDfe93f85qOrPd618bd","This is a go-to hangout spot for me and my friends","student","40.59400919273284","-98.37292339028247","Beautiful now that is renewed and great place to study",
"Marker","Perkins Library","RPxWkZdeNvOLh6akkaUu","I would like to use this space more, but it needs improvement","student","40.590297939913256","-98.37449584889013","",
"Marker","Jackson Dinsdale Art Center","RQwMXkGykaMrgjt2RunI","I wish this space were more flexible or adaptable for different uses","staff","40.59690423907273","-98.37315327675378","",
"Marker","710 E. 7th St. Residence","RTVkHPkyM93kNKgFMm62","I rarely or never use this space","student","40.58959061260873","-98.37313259617079","",
"Marker","Kiewit Building","RUPJ7l3kyFzHdbJNjVBY","I would like to use this space more, but it needs some improvement","staff","40.59044555418808","-98.37338625292105","",
"Marker","Perkins Library","RVvpJRbFgUPkJVIjAlFE","The furniture in this space is uncomfortable or not functional","student","40.59028257607878","-98.37435530494842","",
"Marker","Hazelrigg Student Union","RVze3dMUcnDiSBaZnCLT","This is a go-to hangout spot for me and my friends","student","40.593922066846716","-98.37280848198455","",
"Marker","Hazelrigg Student Union","RWH8n4ZSzWb9lmVKP5Nt","This is one of my go-to study spots","student","40.59406412075404","-98.37286017095026","This is another great spot because of the ample natural light and when I feel stressed I can look at the rain garden.",
